id,sentiment,message
review-negativo-58,negativo,"La verdad es que el proceso de onboarding me resultó bastante confuso. Al principio pensé que todo sería más sencillo, pero no entendí bien varias de las instrucciones. Los videos eran largos y me perdí en algún punto. Además, no hubo suficiente ayuda o alguien a quien preguntarle cuando me topé con problemas. Un par de veces incluso la plataforma se colgó, lo que me hizo perder tiempo. Creo que debería haber alguna guía más clara o pasos más resumidos, porque llegar a familiarizarme con todo ha sido un verdadero dolor de cabeza. Ojalá lo mejoren."
review-neutral-59,neutral,"La documentación para usar el software tiene partes muy útiles, pero hay secciones que son confusas. Algunas instrucciones no son lo suficientemente claras y he tenido que buscar videos adicionales para entender ciertos pasos. La búsqueda en la ayuda es algo básica y a veces no encuentro la información que necesito fácilmente. Sería bueno ver actualizaciones frecuentes en la documentación, así los usuarios nuevos puedan ajustarse mejor. En general, este recurso es funcional, pero creo que podría mejorar en claridad para hacer la experiencia más fácil."
review-positivo-60,positivo,"Quiero compartir mi experiencia con el servicio de soporte técnico y la verdad estoy muy satisfecho. Apenas tuve un problema con mi computadora y decidí contactarlos. La respuesta fue casi inmediata y el técnico fue super amable. Me guió paso a paso y resolvió mi problema en menos de 30 minutos. Aprecio mucho que no solo me dio la solución, sino que también me explicó lo que había pasado y cómo prevenirlo en el futuro. Hace tiempo no encontraba un servicio así de eficiente, definitivamente recomiendo este soporte si necesitan ayuda. ¡Muchas gracias!"
review-negativo-61,negativo,"Llevo un tiempo usando la plataforma y la verdad es que me ha dejado bastante decepcionado. La navegación es super confusa y cuesta encontrar lo que realmente buscas. Además, he tenido problemas con el soporte; respondieron bastante tarde y la respuesta no fue clara, así que terminé frustrado. A veces se me cierra la app o se queda congelada, lo que es molesto, sobre todo cuando estoy en medio de algo importante. No sé, esperaba que fuera mejor. Creo que deberían mejorar la experiencia del usuario, porque ahora mismo es bastante complicado usarla. Espero que puedan hacer algo al respecto."
review-neutral-62,neutral,"La atención al cliente que recibí fue bastante normal. No tengo quejas mayores, pero tampoco fue algo sobresaliente. La persona que me atendió respondió a mis preguntas, aunque a veces parecía un poco desinformada acerca de algunos detalles. Tuve que esperar un rato antes de que alguien me pudiera asistir, lo cual fue un poco frustrante, pero al final resolvieron mi solicitud. Creo que hay espacio para mejorar en cuanto a la rapidez de respuesta y en el conocimiento del personal. En general, mi experiencia fue aceptable, pero creo que podrían hacer ajustes para que sea mejor en el futuro."
review-positivo-63,positivo,"¡Hola! Quería compartir mi experiencia con el servicio al cliente. Tuve un problema con mi cuenta y la verdad es que me sorprendió lo rápido que respondieron. Me atendió un agente muy amable que supo entender mi situación desde el principio. En cuestión de minutos, había una solución en marcha y me explicaron cada paso con claridad. La tranquilidad que sentí al saber que están dispuestos a ayudar es genial. Definitivamente, volveré a usar este servicio y recomendaré a mis amigos. ¡Gracias por hacer todo tan fácil!"
review-negativo-64,negativo,"La verdad es que estoy bastante desilusionado con el tiempo de respuesta que he tenido. Hice una consulta hace más de una semana y todavía no he recibido respuesta. Intenté comunicarme varias veces, pero es como si ignoraran mis mensajes. Es frustrante esperar tanto tiempo, sobre todo cuando estoy intentando resolver un asunto importante. Últimamente, parece que la atención al cliente no está funcionando como debería. Me gusta su servicio en general, pero esto me hace cuestionar si seguiré aquí, porque la falta de comunicación es realmente preocupante. Espero que mejoren esta parte, porque es algo fundamental para la confianza."
review-neutral-65,neutral,"El servicio que he recibido fue bastante estándar. La atención al cliente fue adecuada, aunque no sentí un esfuerzo adicional para resolver mis dudas. La espera fue razonable, pero tampoco se destacaron por ser especialmente rápidos. Me parece que podrían mejorar en la proactividad y en el seguimiento, ya que parece que sólo cumplen con lo básico. La calidad del producto que compré fue buena, pero no suficiente para que me emocione. En general, no estoy ni descontento ni especialmente satisfecho con el servicio brindando. Creo que hay espacio para crecer y espero que lo consideren."
review-positivo-66,positivo,"La verdad es que mi experiencia con la app ha sido buenísima. La interfaz es super amigable y me encantó lo fácil que es navegar entre las secciones. Además, la carga de las páginas es rápida, no he tenido problemas en ese sentido. Lo que más me gusta es que siempre encuentro lo que busco en un pispás. Nunca había tenido una app tan intuitiva. También me encanta que se actualizan con frecuencia, siempre me sorprenden con nuevas funciones. Definitivamente la voy a recomendar a mis amigos, ¡sigan así! :)"
review-negativo-67,negativo,"Hola, estoy teniendo problemas con la funcionalidad de búsqueda del sistema. Muchas veces no aparece lo que estoy buscando, incluso cuando sé que deberia estar ahí. He intentado con diferentes palabras claves y aun así no hay resultados. Además, la carga de las páginas es super lenta, lo que hace que sea muy frustrante tratar de usarlo. A veces parece que se queda ""congelado"" y tengo que refrescar la pagina, pero eso tampoco mejora mucho las cosas. Espero que puedan solucionar estos problemas pronto porque realmente me está costando trabajo usar la plataforma de manera efectiva."
review-neutral-68,neutral,"El proceso de onboarding fue bastante claro en general, aunque hay algunos aspectos que podrían mejorar. Las instrucciones fueron sencillas, pero a veces no se explicaron bien algunos términos técnicos que se usaron. La interfaz es amigable, y eso facilita un poco las cosas. Me hubiera gustado tener más recursos visuales o tutoriales adicionales para guiarme en los primeros pasos, ya que al principio me sentí un poco perdido. Por otro lado, el soporte al cliente respondió rápidamente a mis dudas, lo cual fue útil. En resumen, es un buen inicio pero hay espacio para más claridad en algunas secciones."
review-positivo-69,positivo,"¡Hola! Solo quería comentar que la documentación que tienen es súper clara y fácil de seguir. Ayer tuve un problemilla al intentar configurar una función y encontré todo lo que necesitaba en unos minutos. Me gustaron mucho los ejemplos prácticos que usaron, así me pude guiar mejor. Además, el equipo de soporte es muy atento, me respondieron rápido y con soluciones a la medida. Se nota que se preocupan por que los usuarios entendamos bien todo. Gracias por el esfuerzo y por hacer las cosas más sencillas. ¡Seguiré usando su producto con confianza! 👍"
review-negativo-70,negativo,"La verdad es que me siento muy frustrado con el servicio de soporte técnico. Estuve horas tratando de comunicarme y cuando finalmente logré hacerlo, la persona al otro lado no parecía entender mi problema. Me dieron respuestas vagas y la soluciones que me ofrecieron no me ayudaron en nada. Tuve que llamar varias veces y siempre era la misma historia, nunca podían resolver mi incidencia. Además, el tiempo que tardan en contestar los correos es ridículo, perdí casi toda la semana esperando una respuesta. Creo que necesitarían mejorar mucho en la capacitación de su personal y reducir el tiempo de espera, porque la experiencia ha sido muy decepcionante. Espero que tomen en cuenta estas quejas."
review-neutral-71,neutral,"La plataforma está bien diseñada en general, pero he tenido algunos problemas al intentar navegar en ciertas secciones. A veces, los enlaces no funcionan como deberían y me tengo que salir y volver a entrar. La variedad de contenido es bastante interesante, aunque a veces siento que podría haber más actualizaciones. El soporte al cliente responde con rapidez, lo cual es un punto a favor. Sin embargo, me gustaría ver más tutoriales o guías, ya que no siempre es claro cómo usar algunas funciones. En resumen, puedo usar la plataforma sin demasiados problemas, pero hay áreas que podrían mejorar."
review-positivo-72,positivo,"Quiero compartir lo contento que quedé con la atención al cliente que recibí recientemente. Tenía un problema con mi pedido y, en cuestión de minutos, me respondieron al chat. La persona que me atendió fue super amable y entendió mi situación al instante. Me ofreció soluciones rápidas y se notaba que realmente quería ayudarme. Al final, se resolvió todo de manera muy eficiente, ¡incluso más rápido de lo que esperaba! Es genial saber que hay un equipo que se preocupa y está dispuesto a hacer el esfuerzo extra por sus clientes. Sin duda, volveré a comprar. ¡Gracias!"
review-negativo-73,negativo,"Intenté resolver un problema con mi cuenta y fue un verdadero lío. Primero, no respondían mis correos y cuando logré comunicarme, la persona al otro lado parecia no entender mis dudas. Tuve que repetir lo mismo varias veces y al final, me dieron una solución que no funcionó. Me quedó la sensación de que nadie ahí se preocupa realmente por ayudar. Además, el tiempo que perdí esperando respuestas fue frustrante. No sé si volveré a usar el servicio porque esta experencia ha sido bastante decepcionante. Espero que mejoren en el futuro."
